bollinger_period,bollinger_std,bollinger_width_threshold,rsi_upper,rsi_lower,atr_multiplier,final_value
30,0.5,0.08,60,25,1.2,1000.0
30,0.5,0.08,60,25,1.5,1000.0
30,0.5,0.08,60,25,2,1000.0
30,0.5,0.08,60,30,0.5,1000.0
30,0.5,0.08,60,30,0.8,1000.0
30,0.5,0.08,60,30,1,1000.0
30,0.5,0.08,60,30,1.2,1000.0
30,0.5,0.08,60,30,1.5,1000.0
30,0.5,0.08,60,30,2,1000.0
30,0.5,0.08,60,35,0.5,1000.0
30,0.5,0.08,60,35,0.8,1000.0
30,0.5,0.08,60,35,1,1000.0
30,0.5,0.08,60,35,1.2,1000.0
30,0.5,0.08,60,35,1.5,1000.0
30,0.5,0.08,60,35,2,1000.0
30,0.5,0.08,60,40,0.5,1049.079985957167
30,0.5,0.08,60,40,0.8,1049.627292064709
30,0.5,0.08,60,40,1,1052.0953075227712
30,0.5,0.08,60,40,1.2,1050.6591641529835
30,0.5,0.08,60,40,1.5,1050.6778106185486
30,0.5,0.08,60,40,2,1048.3948022424665
30,0.5,0.08,65,25,0.5,1000.0
30,0.5,0.08,65,25,0.8,1000.0
30,0.5,0.08,65,25,1,1000.0
30,0.5,0.08,65,25,1.2,1000.0
30,0.5,0.08,65,25,1.5,1000.0
30,0.5,0.08,65,25,2,1000.0
30,0.5,0.08,65,30,0.5,1000.0
30,0.5,0.08,65,30,0.8,1000.0
30,0.5,0.08,65,30,1,1000.0
30,0.5,0.08,65,30,1.2,1000.0
30,0.5,0.08,65,30,1.5,1000.0
30,0.5,0.08,65,30,2,1000.0
30,0.5,0.08,65,35,0.5,1000.0
30,0.5,0.08,65,35,0.8,1000.0
30,0.5,0.08,65,35,1,1000.0
30,0.5,0.08,65,35,1.2,1000.0
30,0.5,0.08,65,35,1.5,1000.0
30,0.5,0.08,65,35,2,1000.0
30,0.5,0.08,65,40,0.5,1049.079985957167
30,0.5,0.08,65,40,0.8,1049.627292064709
30,0.5,0.08,65,40,1,1052.0953075227712
30,0.5,0.08,65,40,1.2,1050.6591641529835
30,0.5,0.08,65,40,1.5,1050.6778106185486
30,0.5,0.08,65,40,2,1048.3948022424665
30,0.5,0.08,70,25,0.5,1000.0
30,0.5,0.08,70,25,0.8,1000.0
30,0.5,0.08,70,25,1,1000.0
30,0.5,0.08,70,25,1.2,1000.0
30,0.5,0.08,70,25,1.5,1000.0
30,0.5,0.08,70,25,2,1000.0
30,0.5,0.08,70,30,0.5,1000.0
30,0.5,0.08,70,30,0.8,1000.0
30,0.5,0.08,70,30,1,1000.0
30,0.5,0.08,70,30,1.2,1000.0
30,0.5,0.08,70,30,1.5,1000.0
30,0.5,0.08,70,30,2,1000.0
30,0.5,0.08,70,35,0.5,1000.0
30,0.5,0.08,70,35,0.8,1000.0
30,0.5,0.08,70,35,1,1000.0
30,0.5,0.08,70,35,1.2,1000.0
30,0.5,0.08,70,35,1.5,1000.0
30,0.5,0.08,70,35,2,1000.0
30,0.5,0.08,70,40,0.5,1049.079985957167
30,0.5,0.08,70,40,0.8,1049.627292064709
30,0.5,0.08,70,40,1,1052.0953075227712
30,0.5,0.08,70,40,1.2,1050.6591641529835
30,0.5,0.08,70,40,1.5,1050.6778106185486
30,0.5,0.08,70,40,2,1048.3948022424665
30,0.5,0.08,75,25,0.5,1000.0
30,0.5,0.08,75,25,0.8,1000.0
30,0.5,0.08,75,25,1,1000.0
30,0.5,0.08,75,25,1.2,1000.0
30,0.5,0.08,75,25,1.5,1000.0
30,0.5,0.08,75,25,2,1000.0
30,0.5,0.08,75,30,0.5,1000.0
30,0.5,0.08,75,30,0.8,1000.0
30,0.5,0.08,75,30,1,1000.0
30,0.5,0.08,75,30,1.2,1000.0
30,0.5,0.08,75,30,1.5,1000.0
30,0.5,0.08,75,30,2,1000.0
30,0.5,0.08,75,35,0.5,1000.0
30,0.5,0.08,75,35,0.8,1000.0
30,0.5,0.08,75,35,1,1000.0
30,0.5,0.08,75,35,1.2,1000.0
30,0.5,0.08,75,35,1.5,1000.0
30,0.5,0.08,75,35,2,1000.0
30,0.5,0.08,75,40,0.5,1049.079985957167
30,0.5,0.08,75,40,0.8,1049.627292064709
30,0.5,0.08,75,40,1,1052.0953075227712
30,0.5,0.08,75,40,1.2,1050.6591641529835
30,0.5,0.08,75,40,1.5,1050.6778106185486
30,0.5,0.08,75,40,2,1048.3948022424665
30,0.5,0.08,80,25,0.5,1000.0
30,0.5,0.08,80,25,0.8,1000.0
30,0.5,0.08,80,25,1,1000.0
30,0.5,0.08,80,25,1.2,1000.0
30,0.5,0.08,80,25,1.5,1000.0
30,0.5,0.08,80,25,2,1000.0
30,0.5,0.08,80,30,0.5,1000.0
30,0.5,0.08,80,30,0.8,1000.0
30,0.5,0.08,80,30,1,1000.0
30,0.5,0.08,80,30,1.2,1000.0
30,0.5,0.08,80,30,1.5,1000.0
30,0.5,0.08,80,30,2,1000.0
30,0.5,0.08,80,35,0.5,1000.0
30,0.5,0.08,80,35,0.8,1000.0
30,0.5,0.08,80,35,1,1000.0
30,0.5,0.08,80,35,1.2,1000.0
30,0.5,0.08,80,35,1.5,1000.0
30,0.5,0.08,80,35,2,1000.0
30,0.5,0.08,80,40,0.5,1049.079985957167
30,0.5,0.08,80,40,0.8,1049.627292064709
30,0.5,0.08,80,40,1,1052.0953075227712
30,0.5,0.08,80,40,1.2,1050.6591641529835
30,0.5,0.08,80,40,1.5,1050.6778106185486
30,0.5,0.08,80,40,2,1048.3948022424665
30,0.8,0.03,60,25,0.5,1000.0
30,0.8,0.03,60,25,0.8,1000.0
30,0.8,0.03,60,25,1,1000.0
30,0.8,0.03,60,25,1.2,1000.0
30,0.8,0.03,60,25,1.5,1000.0
30,0.8,0.03,60,25,2,1000.0
30,0.8,0.03,60,30,0.5,980.6508613655617
30,0.8,0.03,60,30,0.8,980.5031912216741
30,0.8,0.03,60,30,1,984.9435150589908
30,0.8,0.03,60,30,1.2,985.0837859155115
30,0.8,0.03,60,30,1.5,985.4746076244818
30,0.8,0.03,60,30,2,980.6975430871981
30,0.8,0.03,60,35,0.5,1052.6621178538726
30,0.8,0.03,60,35,0.8,1049.0195954986573
30,0.8,0.03,60,35,1,1069.506547421142
30,0.8,0.03,60,35,1.2,1070.6369873531187
30,0.8,0.03,60,35,1.5,1072.8354850092453
30,0.8,0.03,60,35,2,1068.141329003894
30,0.8,0.03,60,40,0.5,966.3645797853192
30,0.8,0.03,60,40,0.8,968.028464567699
30,0.8,0.03,60,40,1,941.1791088181213
30,0.8,0.03,60,40,1.2,939.8021041865751
30,0.8,0.03,60,40,1.5,946.075007257024
30,0.8,0.03,60,40,2,935.2671433438294
30,0.8,0.03,65,25,0.5,1000.0
30,0.8,0.03,65,25,0.8,1000.0
30,0.8,0.03,65,25,1,1000.0
30,0.8,0.03,65,25,1.2,1000.0
30,0.8,0.03,65,25,1.5,1000.0
30,0.8,0.03,65,25,2,1000.0
30,0.8,0.03,65,30,0.5,980.6508613655617
30,0.8,0.03,65,30,0.8,980.5031912216741
30,0.8,0.03,65,30,1,984.9435150589908
30,0.8,0.03,65,30,1.2,985.0837859155115
30,0.8,0.03,65,30,1.5,985.4746076244818
30,0.8,0.03,65,30,2,980.6975430871981
30,0.8,0.03,65,35,0.5,1052.6621178538726
30,0.8,0.03,65,35,0.8,1049.0195954986573
30,0.8,0.03,65,35,1,1069.506547421142
30,0.8,0.03,65,35,1.2,1070.6369873531187
30,0.8,0.03,65,35,1.5,1072.8354850092453
30,0.8,0.03,65,35,2,1068.141329003894
30,0.8,0.03,65,40,0.5,966.3645797853192
30,0.8,0.03,65,40,0.8,968.028464567699
30,0.8,0.03,65,40,1,941.1791088181213
30,0.8,0.03,65,40,1.2,939.8021041865751
30,0.8,0.03,65,40,1.5,946.075007257024
30,0.8,0.03,65,40,2,935.2671433438294
30,0.8,0.03,70,25,0.5,1000.0
30,0.8,0.03,70,25,0.8,1000.0
30,0.8,0.03,70,25,1,1000.0
30,0.8,0.03,70,25,1.2,1000.0
30,0.8,0.03,70,25,1.5,1000.0
30,0.8,0.03,70,25,2,1000.0
30,0.8,0.03,70,30,0.5,980.6508613655617
30,0.8,0.03,70,30,0.8,980.5031912216741
30,0.8,0.03,70,30,1,984.9435150589908
30,0.8,0.03,70,30,1.2,985.0837859155115
30,0.8,0.03,70,30,1.5,985.4746076244818
30,0.8,0.03,70,30,2,980.6975430871981
30,0.8,0.03,70,35,0.5,1052.6621178538726
30,0.8,0.03,70,35,0.8,1049.0195954986573
30,0.8,0.03,70,35,1,1069.506547421142
30,0.8,0.03,70,35,1.2,1070.6369873531187
30,0.8,0.03,70,35,1.5,1072.8354850092453
30,0.8,0.03,70,35,2,1068.141329003894
30,0.8,0.03,70,40,0.5,966.3645797853192
30,0.8,0.03,70,40,0.8,968.028464567699
30,0.8,0.03,70,40,1,941.1791088181213
30,0.8,0.03,70,40,1.2,939.8021041865751
30,0.8,0.03,70,40,1.5,946.075007257024
30,0.8,0.03,70,40,2,935.2671433438294
30,0.8,0.03,75,25,0.5,1000.0
30,0.8,0.03,75,25,0.8,1000.0
30,0.8,0.03,75,25,1,1000.0
30,0.8,0.03,75,25,1.2,1000.0
30,0.8,0.03,75,25,1.5,1000.0
30,0.8,0.03,75,25,2,1000.0
30,0.8,0.03,75,30,0.5,980.6508613655617
30,0.8,0.03,75,30,0.8,980.5031912216741
30,0.8,0.03,75,30,1,984.9435150589908
30,0.8,0.03,75,30,1.2,985.0837859155115
30,0.8,0.03,75,30,1.5,985.4746076244818
30,0.8,0.03,75,30,2,980.6975430871981
30,0.8,0.03,75,35,0.5,1052.6621178538726
30,0.8,0.03,75,35,0.8,1049.0195954986573
30,0.8,0.03,75,35,1,1069.506547421142
30,0.8,0.03,75,35,1.2,1070.6369873531187
30,0.8,0.03,75,35,1.5,1072.8354850092453
30,0.8,0.03,75,35,2,1068.141329003894
30,0.8,0.03,75,40,0.5,966.3645797853192
30,0.8,0.03,75,40,0.8,968.028464567699
30,0.8,0.03,75,40,1,941.1791088181213
30,0.8,0.03,75,40,1.2,939.8021041865751
30,0.8,0.03,75,40,1.5,946.075007257024
30,0.8,0.03,75,40,2,935.2671433438294
30,0.8,0.03,80,25,0.5,1000.0
30,0.8,0.03,80,25,0.8,1000.0
30,0.8,0.03,80,25,1,1000.0
30,0.8,0.03,80,25,1.2,1000.0
30,0.8,0.03,80,25,1.5,1000.0
30,0.8,0.03,80,25,2,1000.0
30,0.8,0.03,80,30,0.5,980.6508613655617
30,0.8,0.03,80,30,0.8,980.5031912216741
30,0.8,0.03,80,30,1,984.9435150589908
30,0.8,0.03,80,30,1.2,985.0837859155115
30,0.8,0.03,80,30,1.5,985.4746076244818
30,0.8,0.03,80,30,2,980.6975430871981
30,0.8,0.03,80,35,0.5,1052.6621178538726
30,0.8,0.03,80,35,0.8,1049.0195954986573
30,0.8,0.03,80,35,1,1069.506547421142
30,0.8,0.03,80,35,1.2,1070.6369873531187
30,0.8,0.03,80,35,1.5,1072.8354850092453
30,0.8,0.03,80,35,2,1068.141329003894
30,0.8,0.03,80,40,0.5,966.3645797853192
30,0.8,0.03,80,40,0.8,968.028464567699
30,0.8,0.03,80,40,1,941.1791088181213
30,0.8,0.03,80,40,1.2,939.8021041865751
30,0.8,0.03,80,40,1.5,946.075007257024
30,0.8,0.03,80,40,2,935.2671433438294
30,0.8,0.04,60,25,0.5,1000.0
30,0.8,0.04,60,25,0.8,1000.0
30,0.8,0.04,60,25,1,1000.0
30,0.8,0.04,60,25,1.2,1000.0
30,0.8,0.04,60,25,1.5,1000.0
30,0.8,0.04,60,25,2,1000.0
30,0.8,0.04,60,30,0.5,980.6508613655617
30,0.8,0.04,60,30,0.8,980.5031912216741
30,0.8,0.04,60,30,1,984.9435150589908
30,0.8,0.04,60,30,1.2,985.0837859155115
30,0.8,0.04,60,30,1.5,985.4746076244818
30,0.8,0.04,60,30,2,980.6975430871981
30,0.8,0.04,60,35,0.5,1052.6621178538726
30,0.8,0.04,60,35,0.8,1049.0195954986573
30,0.8,0.04,60,35,1,1069.506547421142
30,0.8,0.04,60,35,1.2,1070.6369873531187
30,0.8,0.04,60,35,1.5,1072.8354850092453
30,0.8,0.04,60,35,2,1068.141329003894
30,0.8,0.04,60,40,0.5,966.3645797853192
30,0.8,0.04,60,40,0.8,968.028464567699
30,0.8,0.04,60,40,1,941.1791088181213
30,0.8,0.04,60,40,1.2,939.8021041865751
30,0.8,0.04,60,40,1.5,946.075007257024
30,0.8,0.04,60,40,2,935.2671433438294
30,0.8,0.04,65,25,0.5,1000.0
30,0.8,0.04,65,25,0.8,1000.0
30,0.8,0.04,65,25,1,1000.0
30,0.8,0.04,65,25,1.2,1000.0
30,0.8,0.04,65,25,1.5,1000.0
30,0.8,0.04,65,25,2,1000.0
30,0.8,0.04,65,30,0.5,980.6508613655617
30,0.8,0.04,65,30,0.8,980.5031912216741
30,0.8,0.04,65,30,1,984.9435150589908
30,0.8,0.04,65,30,1.2,985.0837859155115
30,0.8,0.04,65,30,1.5,985.4746076244818
30,0.8,0.04,65,30,2,980.6975430871981
30,0.8,0.04,65,35,0.5,1052.6621178538726
30,0.8,0.04,65,35,0.8,1049.0195954986573
30,0.8,0.04,65,35,1,1069.506547421142
30,0.8,0.04,65,35,1.2,1070.6369873531187
30,0.8,0.04,65,35,1.5,1072.8354850092453
30,0.8,0.04,65,35,2,1068.141329003894
30,0.8,0.04,65,40,0.5,966.3645797853192
30,0.8,0.04,65,40,0.8,968.028464567699
30,0.8,0.04,65,40,1,941.1791088181213
30,0.8,0.04,65,40,1.2,939.8021041865751
30,0.8,0.04,65,40,1.5,946.075007257024
30,0.8,0.04,65,40,2,935.2671433438294
30,0.8,0.04,70,25,0.5,1000.0
30,0.8,0.04,70,25,0.8,1000.0
30,0.8,0.04,70,25,1,1000.0
30,0.8,0.04,70,25,1.2,1000.0
30,0.8,0.04,70,25,1.5,1000.0
30,0.8,0.04,70,25,2,1000.0
30,0.8,0.04,70,30,0.5,980.6508613655617
30,0.8,0.04,70,30,0.8,980.5031912216741
30,0.8,0.04,70,30,1,984.9435150589908
30,0.8,0.04,70,30,1.2,985.0837859155115
30,0.8,0.04,70,30,1.5,985.4746076244818
30,0.8,0.04,70,30,2,980.6975430871981
30,0.8,0.04,70,35,0.5,1052.6621178538726
30,0.8,0.04,70,35,0.8,1049.0195954986573
30,0.8,0.04,70,35,1,1069.506547421142
30,0.8,0.04,70,35,1.2,1070.6369873531187
30,0.8,0.04,70,35,1.5,1072.8354850092453
30,0.8,0.04,70,35,2,1068.141329003894
30,0.8,0.04,70,40,0.5,966.3645797853192
30,0.8,0.04,70,40,0.8,968.028464567699
30,0.8,0.04,70,40,1,941.1791088181213
30,0.8,0.04,70,40,1.2,939.8021041865751
30,0.8,0.04,70,40,1.5,946.075007257024
30,0.8,0.04,70,40,2,935.2671433438294
30,0.8,0.04,75,25,0.5,1000.0
30,0.8,0.04,75,25,0.8,1000.0
30,0.8,0.04,75,25,1,1000.0
30,0.8,0.04,75,25,1.2,1000.0
30,0.8,0.04,75,25,1.5,1000.0
30,0.8,0.04,75,25,2,1000.0
30,0.8,0.04,75,30,0.5,980.6508613655617
30,0.8,0.04,75,30,0.8,980.5031912216741
30,0.8,0.04,75,30,1,984.9435150589908
30,0.8,0.04,75,30,1.2,985.0837859155115
30,0.8,0.04,75,30,1.5,985.4746076244818
30,0.8,0.04,75,30,2,980.6975430871981
30,0.8,0.04,75,35,0.5,1052.6621178538726
30,0.8,0.04,75,35,0.8,1049.0195954986573
30,0.8,0.04,75,35,1,1069.506547421142
30,0.8,0.04,75,35,1.2,1070.6369873531187
30,0.8,0.04,75,35,1.5,1072.8354850092453
30,0.8,0.04,75,35,2,1068.141329003894
30,0.8,0.04,75,40,0.5,966.3645797853192
30,0.8,0.04,75,40,0.8,968.028464567699
30,0.8,0.04,75,40,1,941.1791088181213
30,0.8,0.04,75,40,1.2,939.8021041865751
30,0.8,0.04,75,40,1.5,946.075007257024
30,0.8,0.04,75,40,2,935.2671433438294
30,0.8,0.04,80,25,0.5,1000.0
30,0.8,0.04,80,25,0.8,1000.0
30,0.8,0.04,80,25,1,1000.0
30,0.8,0.04,80,25,1.2,1000.0
30,0.8,0.04,80,25,1.5,1000.0
30,0.8,0.04,80,25,2,1000.0
30,0.8,0.04,80,30,0.5,980.6508613655617
30,0.8,0.04,80,30,0.8,980.5031912216741
30,0.8,0.04,80,30,1,984.9435150589908
30,0.8,0.04,80,30,1.2,985.0837859155115
30,0.8,0.04,80,30,1.5,985.4746076244818
30,0.8,0.04,80,30,2,980.6975430871981
30,0.8,0.04,80,35,0.5,1052.6621178538726
30,0.8,0.04,80,35,0.8,1049.0195954986573
30,0.8,0.04,80,35,1,1069.506547421142
30,0.8,0.04,80,35,1.2,1070.6369873531187
30,0.8,0.04,80,35,1.5,1072.8354850092453
30,0.8,0.04,80,35,2,1068.141329003894
30,0.8,0.04,80,40,0.5,966.3645797853192
30,0.8,0.04,80,40,0.8,968.028464567699
30,0.8,0.04,80,40,1,941.1791088181213
30,0.8,0.04,80,40,1.2,939.8021041865751
30,0.8,0.04,80,40,1.5,946.075007257024
30,0.8,0.04,80,40,2,935.2671433438294
30,0.8,0.05,60,25,0.5,1000.0
30,0.8,0.05,60,25,0.8,1000.0
30,0.8,0.05,60,25,1,1000.0
30,0.8,0.05,60,25,1.2,1000.0
30,0.8,0.05,60,25,1.5,1000.0
30,0.8,0.05,60,25,2,1000.0
30,0.8,0.05,60,30,0.5,980.6508613655617
30,0.8,0.05,60,30,0.8,980.5031912216741
30,0.8,0.05,60,30,1,984.9435150589908
30,0.8,0.05,60,30,1.2,985.0837859155115
30,0.8,0.05,60,30,1.5,985.4746076244818
30,0.8,0.05,60,30,2,980.6975430871981
30,0.8,0.05,60,35,0.5,1052.6621178538726
30,0.8,0.05,60,35,0.8,1049.0195954986573
30,0.8,0.05,60,35,1,1069.506547421142
30,0.8,0.05,60,35,1.2,1070.6369873531187
30,0.8,0.05,60,35,1.5,1072.8354850092453
30,0.8,0.05,60,35,2,1068.141329003894
30,0.8,0.05,60,40,0.5,966.3645797853192
30,0.8,0.05,60,40,0.8,968.028464567699
30,0.8,0.05,60,40,1,941.1791088181213
30,0.8,0.05,60,40,1.2,939.8021041865751
30,0.8,0.05,60,40,1.5,946.075007257024
30,0.8,0.05,60,40,2,935.2671433438294
30,0.8,0.05,65,25,0.5,1000.0
30,0.8,0.05,65,25,0.8,1000.0
30,0.8,0.05,65,25,1,1000.0
30,0.8,0.05,65,25,1.2,1000.0
30,0.8,0.05,65,25,1.5,1000.0
30,0.8,0.05,65,25,2,1000.0
30,0.8,0.05,65,30,0.5,980.6508613655617
30,0.8,0.05,65,30,0.8,980.5031912216741
30,0.8,0.05,65,30,1,984.9435150589908
30,0.8,0.05,65,30,1.2,985.0837859155115
30,0.8,0.05,65,30,1.5,985.4746076244818
30,0.8,0.05,65,30,2,980.6975430871981
30,0.8,0.05,65,35,0.5,1052.6621178538726
30,0.8,0.05,65,35,0.8,1049.0195954986573
30,0.8,0.05,65,35,1,1069.506547421142
30,0.8,0.05,65,35,1.2,1070.6369873531187
30,0.8,0.05,65,35,1.5,1072.8354850092453
30,0.8,0.05,65,35,2,1068.141329003894
30,0.8,0.05,65,40,0.5,966.3645797853192
30,0.8,0.05,65,40,0.8,968.028464567699
30,0.8,0.05,65,40,1,941.1791088181213
30,0.8,0.05,65,40,1.2,939.8021041865751
30,0.8,0.05,65,40,1.5,946.075007257024
30,0.8,0.05,65,40,2,935.2671433438294
30,0.8,0.05,70,25,0.5,1000.0
30,0.8,0.05,70,25,0.8,1000.0
30,0.8,0.05,70,25,1,1000.0
30,0.8,0.05,70,25,1.2,1000.0
30,0.8,0.05,70,25,1.5,1000.0
30,0.8,0.05,70,25,2,1000.0
30,0.8,0.05,70,30,0.5,980.6508613655617
30,0.8,0.05,70,30,0.8,980.5031912216741
30,0.8,0.05,70,30,1,984.9435150589908
30,0.8,0.05,70,30,1.2,985.0837859155115
30,0.8,0.05,70,30,1.5,985.4746076244818
30,0.8,0.05,70,30,2,980.6975430871981
30,0.8,0.05,70,35,0.5,1052.6621178538726
30,0.8,0.05,70,35,0.8,1049.0195954986573
30,0.8,0.05,70,35,1,1069.506547421142
30,0.8,0.05,70,35,1.2,1070.6369873531187
30,0.8,0.05,70,35,1.5,1072.8354850092453
30,0.8,0.05,70,35,2,1068.141329003894
30,0.8,0.05,70,40,0.5,966.3645797853192
30,0.8,0.05,70,40,0.8,968.028464567699
30,0.8,0.05,70,40,1,941.1791088181213
30,0.8,0.05,70,40,1.2,939.8021041865751
30,0.8,0.05,70,40,1.5,946.075007257024
30,0.8,0.05,70,40,2,935.2671433438294
30,0.8,0.05,75,25,0.5,1000.0
30,0.8,0.05,75,25,0.8,1000.0
30,0.8,0.05,75,25,1,1000.0
30,0.8,0.05,75,25,1.2,1000.0
30,0.8,0.05,75,25,1.5,1000.0
30,0.8,0.05,75,25,2,1000.0
30,0.8,0.05,75,30,0.5,980.6508613655617
30,0.8,0.05,75,30,0.8,980.5031912216741
30,0.8,0.05,75,30,1,984.9435150589908
30,0.8,0.05,75,30,1.2,985.0837859155115
30,0.8,0.05,75,30,1.5,985.4746076244818
30,0.8,0.05,75,30,2,980.6975430871981
30,0.8,0.05,75,35,0.5,1052.6621178538726
30,0.8,0.05,75,35,0.8,1049.0195954986573
30,0.8,0.05,75,35,1,1069.506547421142
30,0.8,0.05,75,35,1.2,1070.6369873531187
30,0.8,0.05,75,35,1.5,1072.8354850092453
30,0.8,0.05,75,35,2,1068.141329003894
30,0.8,0.05,75,40,0.5,966.3645797853192
30,0.8,0.05,75,40,0.8,968.028464567699
30,0.8,0.05,75,40,1,941.1791088181213
30,0.8,0.05,75,40,1.2,939.8021041865751
30,0.8,0.05,75,40,1.5,946.075007257024
30,0.8,0.05,75,40,2,935.2671433438294
30,0.8,0.05,80,25,0.5,1000.0
30,0.8,0.05,80,25,0.8,1000.0
30,0.8,0.05,80,25,1,1000.0
30,0.8,0.05,80,25,1.2,1000.0
30,0.8,0.05,80,25,1.5,1000.0
30,0.8,0.05,80,25,2,1000.0
30,0.8,0.05,80,30,0.5,980.6508613655617
30,0.8,0.05,80,30,0.8,980.5031912216741
30,0.8,0.05,80,30,1,984.9435150589908
30,0.8,0.05,80,30,1.2,985.0837859155115
30,0.8,0.05,80,30,1.5,985.4746076244818
30,0.8,0.05,80,30,2,980.6975430871981
30,0.8,0.05,80,35,0.5,1052.6621178538726
30,0.8,0.05,80,35,0.8,1049.0195954986573
30,0.8,0.05,80,35,1,1069.506547421142
30,0.8,0.05,80,35,1.2,1070.6369873531187
30,0.8,0.05,80,35,1.5,1072.8354850092453
30,0.8,0.05,80,35,2,1068.141329003894
30,0.8,0.05,80,40,0.5,966.3645797853192
30,0.8,0.05,80,40,0.8,968.028464567699
30,0.8,0.05,80,40,1,941.1791088181213
30,0.8,0.05,80,40,1.2,939.8021041865751
30,0.8,0.05,80,40,1.5,946.075007257024
30,0.8,0.05,80,40,2,935.2671433438294
30,0.8,0.06,60,25,0.5,1000.0
30,0.8,0.06,60,25,0.8,1000.0
30,0.8,0.06,60,25,1,1000.0
30,0.8,0.06,60,25,1.2,1000.0
30,0.8,0.06,60,25,1.5,1000.0
30,0.8,0.06,60,25,2,1000.0
30,0.8,0.06,60,30,0.5,980.6508613655617
30,0.8,0.06,60,30,0.8,980.5031912216741
30,0.8,0.06,60,30,1,984.9435150589908
30,0.8,0.06,60,30,1.2,985.0837859155115
30,0.8,0.06,60,30,1.5,985.4746076244818
30,0.8,0.06,60,30,2,980.6975430871981
30,0.8,0.06,60,35,0.5,1052.6621178538726
30,0.8,0.06,60,35,0.8,1049.0195954986573
30,0.8,0.06,60,35,1,1069.506547421142
30,0.8,0.06,60,35,1.2,1070.6369873531187
30,0.8,0.06,60,35,1.5,1072.8354850092453
30,0.8,0.06,60,35,2,1068.141329003894
30,0.8,0.06,60,40,0.5,966.3645797853192
30,0.8,0.06,60,40,0.8,968.028464567699
30,0.8,0.06,60,40,1,941.1791088181213
30,0.8,0.06,60,40,1.2,939.8021041865751
30,0.8,0.06,60,40,1.5,946.075007257024
30,0.8,0.06,60,40,2,935.2671433438294
30,0.8,0.06,65,25,0.5,1000.0
30,0.8,0.06,65,25,0.8,1000.0
30,0.8,0.06,65,25,1,1000.0
30,0.8,0.06,65,25,1.2,1000.0
30,0.8,0.06,65,25,1.5,1000.0
30,0.8,0.06,65,25,2,1000.0
30,0.8,0.06,65,30,0.5,980.6508613655617
30,0.8,0.06,65,30,0.8,980.5031912216741
30,0.8,0.06,65,30,1,984.9435150589908
30,0.8,0.06,65,30,1.2,985.0837859155115
30,0.8,0.06,65,30,1.5,985.4746076244818
30,0.8,0.06,65,30,2,980.6975430871981
30,0.8,0.06,65,35,0.5,1052.6621178538726
30,0.8,0.06,65,35,0.8,1049.0195954986573
30,0.8,0.06,65,35,1,1069.506547421142
30,0.8,0.06,65,35,1.2,1070.6369873531187
30,0.8,0.06,65,35,1.5,1072.8354850092453
30,0.8,0.06,65,35,2,1068.141329003894
30,0.8,0.06,65,40,0.5,966.3645797853192
30,0.8,0.06,65,40,0.8,968.028464567699
30,0.8,0.06,65,40,1,941.1791088181213
30,0.8,0.06,65,40,1.2,939.8021041865751
30,0.8,0.06,65,40,1.5,946.075007257024
30,0.8,0.06,65,40,2,935.2671433438294
30,0.8,0.06,70,25,0.5,1000.0
30,0.8,0.06,70,25,0.8,1000.0
30,0.8,0.06,70,25,1,1000.0
30,0.8,0.06,70,25,1.2,1000.0
30,0.8,0.06,70,25,1.5,1000.0
30,0.8,0.06,70,25,2,1000.0
30,0.8,0.06,70,30,0.5,980.6508613655617
30,0.8,0.06,70,30,0.8,980.5031912216741
30,0.8,0.06,70,30,1,984.9435150589908
30,0.8,0.06,70,30,1.2,985.0837859155115
30,0.8,0.06,70,30,1.5,985.4746076244818
30,0.8,0.06,70,30,2,980.6975430871981
30,0.8,0.06,70,35,0.5,1052.6621178538726
30,0.8,0.06,70,35,0.8,1049.0195954986573
30,0.8,0.06,70,35,1,1069.506547421142
30,0.8,0.06,70,35,1.2,1070.6369873531187
30,0.8,0.06,70,35,1.5,1072.8354850092453
30,0.8,0.06,70,35,2,1068.141329003894
30,0.8,0.06,70,40,0.5,966.3645797853192
30,0.8,0.06,70,40,0.8,968.028464567699
30,0.8,0.06,70,40,1,941.1791088181213
30,0.8,0.06,70,40,1.2,939.8021041865751
30,0.8,0.06,70,40,1.5,946.075007257024
30,0.8,0.06,70,40,2,935.2671433438294
30,0.8,0.06,75,25,0.5,1000.0
30,0.8,0.06,75,25,0.8,1000.0
30,0.8,0.06,75,25,1,1000.0
30,0.8,0.06,75,25,1.2,1000.0
30,0.8,0.06,75,25,1.5,1000.0
30,0.8,0.06,75,25,2,1000.0
30,0.8,0.06,75,30,0.5,980.6508613655617
30,0.8,0.06,75,30,0.8,980.5031912216741
30,0.8,0.06,75,30,1,984.9435150589908
30,0.8,0.06,75,30,1.2,985.0837859155115
30,0.8,0.06,75,30,1.5,985.4746076244818
30,0.8,0.06,75,30,2,980.6975430871981
30,0.8,0.06,75,35,0.5,1052.6621178538726
30,0.8,0.06,75,35,0.8,1049.0195954986573
30,0.8,0.06,75,35,1,1069.506547421142
30,0.8,0.06,75,35,1.2,1070.6369873531187
30,0.8,0.06,75,35,1.5,1072.8354850092453
30,0.8,0.06,75,35,2,1068.141329003894
30,0.8,0.06,75,40,0.5,966.3645797853192
30,0.8,0.06,75,40,0.8,968.028464567699
30,0.8,0.06,75,40,1,941.1791088181213
30,0.8,0.06,75,40,1.2,939.8021041865751
30,0.8,0.06,75,40,1.5,946.075007257024
